agent_class,group,n_seeds,mean,std,sem,min,max,median,q25,q75,param_agent_anneal_steps,param_agent_class,param_agent_convergence_threshold,param_agent_discount,param_agent_eps_decay_steps,param_agent_eps_end,param_agent_eps_start,param_agent_final_epsilon,param_agent_initial_epsilon,param_agent_initial_q_value,param_agent_known_threshold,param_agent_learning_rate,param_agent_max_grad_norm,param_agent_policy,param_agent_r_max,param_agent_step_size,param_agent_target_update_freq,param_agent_use_scheduler,param_buffer_buffer_size,param_buffer_class,param_buffer_obs_shape,param_eval_episodes,param_evaluate_every,param_max_episode_steps,param_minibatch_size,param_num_minibatches,param_seed,param_train_episodes,param_train_steps,param_update_frequency,param_use_steps,param_warmup_steps
RMaxAgent,sweep_c29,10,0.9905401945114136,0.0003732924869528983,0.00011804544921998464,0.9902889728546144,0.9915706515312196,0.990446537733078,0.9903499335050583,0.9905124306678772,,RMaxAgent,1e-06,0.99,,,,,,,410.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,1.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c34,10,0.9904002249240875,0.0003815434525050494,0.00012065463362402327,0.9899869561195374,0.9913913011550904,0.9903510808944702,0.9902374744415282,0.9904061853885651,,RMaxAgent,1e-06,0.99,,,,,,,415.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,3.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c13,10,0.9902232766151429,0.00038217425459396916,0.00012085411075940113,0.9899623394012452,0.9912731051445008,0.990151286125183,0.9900195747613907,0.99018295109272,,RMaxAgent,1e-06,0.99,,,,,,,425.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,8.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c81,10,0.9902148306369781,0.0004679892072882423,0.00014799118154075174,0.9898164868354796,0.9910695552825928,0.9900250434875488,0.9899021387100219,0.9902820736169815,,RMaxAgent,1e-06,0.99,,,,,,,424.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,3.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c0,10,0.9901655435562133,0.000574394743907188,0.00018163956667758378,0.9895768761634828,0.9910885095596312,0.9900597929954528,0.9896901100873948,0.9906499087810516,,RMaxAgent,1e-06,0.99,,,,,,,433.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,8.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c71,10,0.9899903833866119,0.0003957836644630962,0.00012515778403912267,0.989670753479004,0.9910251498222352,0.9898589551448822,0.989791989326477,0.9899597316980361,,RMaxAgent,1e-06,0.99,,,,,,,431.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,0.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c43,10,0.9898949325084686,0.00031699536293869416,0.00010024273545979999,0.9895077347755432,0.990702986717224,0.9898395538330078,0.9897610396146774,0.9898914098739624,,RMaxAgent,1e-06,0.99,,,,,,,436.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,4.0,0.0,1000000.0,1.0,True,0.0
BMFRmaxAgent,sweep_c13,10,0.9898935735225678,0.014883445075754948,0.004706558586940294,0.9529716968536376,0.9993144869804382,0.9960482716560364,0.9931953400373459,0.9978103190660477,,BMFRmaxAgent,,0.99,,,,,,,50.0,,,,0.01,0.0614979,,,256.0,ReplayBuffer,,0.0,0.0,100.0,128.0,1.0,1.0,0.0,1000000.0,19.0,True,8.0
RMaxAgent,sweep_c88,10,0.9898366093635559,0.0006036051604252429,0.0001908767114375096,0.98911452293396,0.9907341599464417,0.9895386099815369,0.9893966466188431,0.990378588438034,,RMaxAgent,1e-06,0.99,,,,,,,446.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,8.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c66,10,0.9897157728672028,0.012954689138569344,0.004096632405732378,0.9667911529541016,0.9999058246612548,0.9950407445430756,0.9861415028572083,0.9997949153184891,484797.0,QLearningAgent,,0.99,,,,0.0504112,0.427555,0.0,,,,epsilon_greedy,,0.0567754,,True,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,7.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c60,10,0.9897060930728913,0.0005838360458765312,0.00018462516850763957,0.9892396926879884,0.9909154176712036,0.9894808530807495,0.9893201142549515,0.9897476136684418,,RMaxAgent,1e-06,0.99,,,,,,,444.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,6.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c82,10,0.9895427823066711,0.0005598973988498422,0.00017705510363692407,0.9888936281204224,0.9905771017074584,0.989424854516983,0.9892637580633165,0.9894867241382599,,RMaxAgent,1e-06,0.99,,,,,,,445.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,9.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c19,10,0.9894713640213013,0.0006272072390270953,0.0001983403440271272,0.988744854927063,0.9905179738998412,0.9892257153987885,0.9890926480293274,0.9899802654981614,,RMaxAgent,1e-06,0.99,,,,,,,457.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,8.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c91,10,0.9893887996673584,0.0006121734157472268,0.00019358623167664248,0.9887670278549194,0.9902686476707458,0.9890812337398529,0.9888708144426347,0.9900141507387161,,RMaxAgent,1e-06,0.99,,,,,,,470.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,1.0,0.0,1000000.0,1.0,True,0.0
BMFRmaxAgent,sweep_c72,10,0.9893788456916809,0.009413460620970265,0.002976797622656903,0.9733858704566956,0.9990941882133484,0.9904820322990417,0.9833303093910217,0.9981749802827834,,BMFRmaxAgent,,0.99,,,,,,,47.0,,,,0.01,0.023726,,,1024.0,ReplayBuffer,,0.0,0.0,100.0,64.0,1.0,3.0,0.0,1000000.0,7.0,True,1024.0
RMaxAgent,sweep_c42,10,0.9893014609813691,0.0005388099584640668,0.00017038666947271708,0.9889329075813292,0.990517795085907,0.9890938401222229,0.989035740494728,0.989150732755661,,RMaxAgent,1e-06,0.99,,,,,,,461.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,3.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c3,10,0.9892365038394928,0.00045775309369613465,0.00014475423820682496,0.9888391494750975,0.9904270768165588,0.9891321063041686,0.9890364408493042,0.9891600012779236,,RMaxAgent,1e-06,0.99,,,,,,,456.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,3.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c54,10,0.9891998767852783,0.0005138859531782149,0.00016250500696098026,0.9886055588722228,0.990001142024994,0.9890112280845642,0.9889213740825653,0.9896326363086702,,RMaxAgent,1e-06,0.99,,,,,,,468.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,8.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c36,10,0.9891407251358032,0.0003481958127438921,0.00011010918400041821,0.9886450171470642,0.9900251030921936,0.9891093969345093,0.9890509098768234,0.9891389310359955,,RMaxAgent,1e-06,0.99,,,,,,,462.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,4.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c31,10,0.9890900790691376,0.0006314708504381349,0.0001996886163388042,0.9885177612304688,0.9902373552322388,0.9888292551040649,0.9886655360460282,0.9892271608114243,,RMaxAgent,1e-06,0.99,,,,,,,466.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,2.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c20,10,0.9890687882900238,0.0006435473917794167,0.0002035075540283677,0.9882223010063172,0.9903852939605712,0.9888790845870972,0.988775059580803,0.9891280382871627,,RMaxAgent,1e-06,0.99,,,,,,,465.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,2.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c67,10,0.9889555692672729,0.0005443091909628612,0.000172125679480618,0.9882692694664,0.9899316430091858,0.9888050556182861,0.9886213988065718,0.9890681207180024,,RMaxAgent,1e-06,0.99,,,,,,,469.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,3.0,0.0,1000000.0,1.0,True,0.0
BMFRmaxAgent,sweep_c98,10,0.9889538288116455,0.01342485732882062,0.004245312642187719,0.9635850191116332,0.99760103225708,0.9947977066040039,0.9928191751241684,0.9961643218994141,,BMFRmaxAgent,,0.99,,,,,,,96.0,,,,0.01,0.250048,,,2048.0,ReplayBuffer,,0.0,0.0,100.0,32.0,1.0,7.0,0.0,1000000.0,34.0,True,8192.0
RMaxAgent,sweep_c11,10,0.9889350712299347,0.00041447158638457335,0.00013106742383984848,0.9885662198066713,0.9900704026222228,0.9888278841972351,0.9887651354074478,0.988920658826828,,RMaxAgent,1e-06,0.99,,,,,,,471.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,0.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c65,10,0.9889350712299347,0.00041447158638457335,0.00013106742383984848,0.9885662198066713,0.9900704026222228,0.9888278841972351,0.9887651354074478,0.988920658826828,,RMaxAgent,1e-06,0.99,,,,,,,471.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,6.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c4,10,0.9885681688785553,0.020330053753570786,0.00642892748149392,0.9457510113716124,0.9998229146003724,0.9997778832912445,0.9896293431520463,0.9998048543930054,370713.0,QLearningAgent,,0.99,,,,0.220702,0.475354,0.0,,,,epsilon_greedy,,0.0297492,,True,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,3.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c15,10,0.9882923483848571,0.0005794094629884187,0.00018322536008984338,0.9876078367233276,0.9891454577445984,0.9881604015827179,0.9878927320241927,0.9888258427381516,,RMaxAgent,1e-06,0.99,,,,,,,496.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,8.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c96,10,0.9882923483848571,0.0005794094629884186,0.00018322536008984333,0.9876078367233276,0.9891454577445984,0.9881604015827179,0.9878927320241927,0.9888258427381516,,RMaxAgent,1e-06,0.99,,,,,,,496.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,1.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c7,10,0.9881002962589264,0.0005296165884119818,0.00016747947059898014,0.98731529712677,0.9892460107803344,0.9881500601768494,0.9879403859376907,0.9882472157478333,,RMaxAgent,1e-06,0.99,,,,,,,495.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,6.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c56,10,0.9881002962589264,0.0005296165884119818,0.00016747947059898014,0.98731529712677,0.9892460107803344,0.9881500601768494,0.9879403859376907,0.9882472157478333,,RMaxAgent,1e-06,0.99,,,,,,,495.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,0.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c73,10,0.9880349218845368,0.017349870829267516,0.00548651089301997,0.9532548785209656,0.9998670816421508,0.999678373336792,0.9792345613241196,0.9998115599155425,241472.0,QLearningAgent,,0.99,,,,0.0894289,0.64614,0.0,,,,epsilon_greedy,,0.0269393,,True,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,7.0,0.0,1000000.0,1.0,True,0.0
BMFRmaxAgent,sweep_c59,10,0.9879537582397461,0.01366663787974533,0.00432177036567296,0.9646936058998108,0.999126672744751,0.9950324594974518,0.979068860411644,0.9968837052583694,,BMFRmaxAgent,,0.99,,,,,,,7.0,,,,0.01,0.155441,,,256.0,ReplayBuffer,,0.0,0.0,100.0,64.0,1.0,4.0,0.0,1000000.0,34.0,True,4096.0
BMFRmaxAgent,sweep_c47,10,0.9852847456932068,0.027945394815483877,0.008837109772958991,0.9096812605857848,0.9990682601928712,0.9963696897029877,0.9928392916917801,0.9980495721101761,,BMFRmaxAgent,,0.99,,,,,,,26.0,,,,0.01,0.0668465,,,256.0,ReplayBuffer,,0.0,0.0,100.0,256.0,1.0,1.0,0.0,1000000.0,45.0,True,8.0
BMFRmaxAgent,sweep_c74,10,0.9843467831611633,0.02734718523260005,0.008647939292953774,0.9079342484474182,0.9991052150726318,0.9924422204494476,0.9897727221250533,0.9968010634183884,,BMFRmaxAgent,,0.99,,,,,,,67.0,,,,0.01,0.0186087,,,512.0,ReplayBuffer,,0.0,0.0,100.0,512.0,1.0,2.0,0.0,1000000.0,32.0,True,256.0
BMFRmaxAgent,sweep_c68,10,0.9825506925582885,0.022887350692156777,0.0072376157794246665,0.9353774785995485,0.9993329644203186,0.9927012920379639,0.9797875434160233,0.9976996630430223,,BMFRmaxAgent,,0.99,,,,,,,22.0,,,,0.01,0.056975,,,512.0,ReplayBuffer,,0.0,0.0,100.0,128.0,1.0,0.0,0.0,1000000.0,23.0,True,4.0
BMFRmaxAgent,sweep_c54,10,0.9792210757732391,0.011922056577426834,0.0037700853178060365,0.9578956365585328,0.9947110414505004,0.9823524951934814,0.9729210734367371,0.9882885962724686,,BMFRmaxAgent,,0.99,,,,,,,69.0,,,,0.01,0.0131023,,,128.0,ReplayBuffer,,0.0,0.0,100.0,128.0,1.0,1.0,0.0,1000000.0,25.0,True,1024.0
DQNAgent,sweep_c13,10,0.9790126085281372,0.0027499961725139977,0.0008696251461889563,0.973621666431427,0.9830684065818788,0.9795536696910858,0.9777058660984039,0.9804700762033463,,DQNAgent,,0.99,449435.0,0.14347,0.343535,,,,,0.0001351,0.773988,,,,512.0,,131072.0,FlatteningReplayBuffer,"(5, 5, 3)",0.0,0.0,100.0,32.0,1.0,0.0,0.0,1000000.0,2.0,True,4.0
BMFRmaxAgent,sweep_c83,10,0.9778931856155395,0.03039945742116272,0.00961315250841827,0.9042481780052184,0.9967764019966124,0.9929143488407134,0.9687986373901368,0.99629545211792,,BMFRmaxAgent,,0.99,,,,,,,98.0,,,,0.01,0.260214,,,1024.0,ReplayBuffer,,0.0,0.0,100.0,32.0,1.0,8.0,0.0,1000000.0,48.0,True,128.0
BMFRmaxAgent,sweep_c23,10,0.9769000589847565,0.025527290462651668,0.00807243803546727,0.9199791550636292,0.9977585673332214,0.9884602427482604,0.9625463187694548,0.9964945018291472,,BMFRmaxAgent,,0.99,,,,,,,78.0,,,,0.01,0.0803526,,,1024.0,ReplayBuffer,,0.0,0.0,100.0,32.0,1.0,0.0,0.0,1000000.0,26.0,True,4.0
DQNAgent,sweep_c49,10,0.9752925276756287,0.04156452728630293,0.013143857609293479,0.8581665754318237,0.9933964014053344,0.9917222559452057,0.981512114405632,0.9920321255922318,,DQNAgent,,0.99,491484.0,0.017456,0.568576,,,,,8.33295e-05,3.66038,,,,256.0,,131072.0,FlatteningReplayBuffer,"(5, 5, 3)",0.0,0.0,100.0,512.0,1.0,5.0,0.0,1000000.0,4.0,True,2.0
BMFRmaxAgent,sweep_c94,10,0.9734724223613739,0.022617439888890235,0.007152262489083878,0.9349930286407472,0.9989389181137084,0.980440616607666,0.9610742777585983,0.9867106825113295,,BMFRmaxAgent,,0.99,,,,,,,71.0,,,,0.01,0.00206956,,,2048.0,ReplayBuffer,,0.0,0.0,100.0,512.0,1.0,8.0,0.0,1000000.0,13.0,True,128.0
BMFRmaxAgent,sweep_c37,10,0.9722147285938263,0.0433073025097414,0.013694971524870921,0.8563702702522278,0.9995710849761964,0.9913750886917114,0.9758459925651549,0.9938350468873978,,BMFRmaxAgent,,0.99,,,,,,,54.0,,,,0.01,0.0145899,,,2048.0,ReplayBuffer,,0.0,0.0,100.0,32.0,1.0,1.0,0.0,1000000.0,1.0,True,1024.0
DQNAgent,sweep_c29,10,0.9720608711242675,0.04507340331077543,0.01425346163574246,0.8444164395332336,0.9919300675392152,0.9866442382335663,0.9806595742702484,0.989523857831955,,DQNAgent,,0.99,420338.0,0.223827,0.315292,,,,,0.00137466,12.9343,,,,128.0,,131072.0,FlatteningReplayBuffer,"(5, 5, 3)",0.0,0.0,100.0,512.0,1.0,2.0,0.0,1000000.0,8.0,True,8.0
BMFRmaxAgent,sweep_c25,10,0.9705572664737702,0.010133397648270747,0.003204461700472937,0.9519017934799194,0.9819129109382628,0.972124546766281,0.9669270515441895,0.9779471009969711,,BMFRmaxAgent,,0.99,,,,,,,62.0,,,,0.01,0.142672,,,128.0,ReplayBuffer,,0.0,0.0,100.0,16.0,1.0,5.0,0.0,1000000.0,44.0,True,2.0
DQNAgent,sweep_c39,10,0.9682262301445007,0.017795561782676765,0.005627450747550491,0.9335975050926208,0.9857217669487,0.9749380648136139,0.9639211148023605,0.9804846346378326,,DQNAgent,,0.99,369052.0,0.18863,0.344701,,,,,6.203e-05,13.5549,,,,64.0,,131072.0,FlatteningReplayBuffer,"(5, 5, 3)",0.0,0.0,100.0,128.0,1.0,6.0,0.0,1000000.0,8.0,True,256.0
BMFRmaxAgent,sweep_c89,10,0.9676317393779754,0.028781194386052315,0.00910141280399768,0.9090924263000488,0.994679033756256,0.97502201795578,0.9616154581308366,0.9877166599035263,,BMFRmaxAgent,,0.99,,,,,,,94.0,,,,0.01,0.00521021,,,256.0,ReplayBuffer,,0.0,0.0,100.0,16.0,1.0,8.0,0.0,1000000.0,3.0,True,256.0
BMFRmaxAgent,sweep_c1,10,0.9665488541126251,0.03514721722563835,0.011114525984972139,0.905483067035675,0.9984890222549438,0.9806934595108032,0.9408780336380006,0.9919257611036302,,BMFRmaxAgent,,0.99,,,,,,,39.0,,,,0.01,0.0286935,,,512.0,ReplayBuffer,,0.0,0.0,100.0,512.0,1.0,0.0,0.0,1000000.0,38.0,True,16.0
BMFRmaxAgent,sweep_c64,10,0.9529931604862213,0.04116481399589109,0.013017457168419302,0.8486171960830688,0.9894229769706726,0.9683375358581543,0.9418880790472031,0.9752733111381532,,BMFRmaxAgent,,0.99,,,,,,,82.0,,,,0.01,0.0133879,,,64.0,ReplayBuffer,,0.0,0.0,100.0,32.0,1.0,8.0,0.0,1000000.0,6.0,True,16.0
BMFRmaxAgent,sweep_c88,10,0.9478815615177154,0.05281770334551261,0.01670242433509152,0.8433578014373779,0.9940050840377808,0.9673179686069489,0.9375447779893874,0.9828574359416962,,BMFRmaxAgent,,0.99,,,,,,,50.0,,,,0.01,0.0167579,,,64.0,ReplayBuffer,,0.0,0.0,100.0,64.0,1.0,1.0,0.0,1000000.0,42.0,True,8.0
DQNAgent,sweep_c86,10,0.9464792668819427,0.034663274444833456,0.010961489840518231,0.8920652270317078,0.9969125986099244,0.9504730701446533,0.9174314588308334,0.9692889302968979,,DQNAgent,,0.99,140393.0,0.0208066,0.792882,,,,,0.000282495,0.752728,,,,64.0,,131072.0,FlatteningReplayBuffer,"(5, 5, 3)",0.0,0.0,100.0,512.0,1.0,7.0,0.0,1000000.0,1.0,True,32.0
BMFRmaxAgent,sweep_c87,10,0.9418581604957581,0.14139134825140473,0.04471187019165046,0.5402121543884277,0.9971117973327636,0.9845578074455261,0.979950949549675,0.9943419247865677,,BMFRmaxAgent,,0.99,,,,,,,9.0,,,,0.01,0.00579933,,,512.0,ReplayBuffer,,0.0,0.0,100.0,256.0,1.0,7.0,0.0,1000000.0,20.0,True,8192.0
QLearningAgent,sweep_c26,10,0.9167332112789154,0.1291118040797913,0.04082873737055606,0.5729180574417114,0.999203085899353,0.9553643465042114,0.8995654582977295,0.9988949000835419,481741.0,QLearningAgent,,0.99,,,,0.296206,0.762172,0.0,,,,epsilon_greedy,,0.00634238,,True,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,8.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c18,10,0.915900519490242,0.23737019187014058,0.07506304549408274,0.241130918264389,0.9998860359191896,0.9935740530490875,0.981369823217392,0.9998004585504531,202799.0,QLearningAgent,,0.99,,,,0.0759955,0.611492,0.0,,,,epsilon_greedy,,0.0224114,,True,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,6.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c11,10,0.9152313992381096,0.2626898660556987,0.08306982949805598,0.1676885932683944,0.9998821020126344,0.9996689558029175,0.9993967860937119,0.9998521506786346,455873.0,QLearningAgent,,0.99,,,,0.0535888,0.3008,0.0,,,,epsilon_greedy,,0.0470558,,True,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,9.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c47,10,0.9151016265153885,0.26699473307675414,0.0844311479791239,0.1552238762378692,0.9998419284820556,0.9997764229774475,0.9996675997972488,0.999812975525856,7520.0,QLearningAgent,,0.99,,,,0.0673092,0.475653,0.0,,,,epsilon_greedy,,0.224205,,True,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,3.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c7,10,0.9075555264949798,0.2726595185796391,0.08622251044366579,0.1318258643150329,0.9997034668922424,0.9964785277843475,0.984675794839859,0.9996045082807541,479680.0,QLearningAgent,,0.99,,,,0.0798646,0.60392,0.0,,,,epsilon_greedy,,0.000252816,,True,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,3.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c57,10,0.9046426970511675,0.29941949896109654,0.09468475925834847,0.052482683211565,0.9998692870140076,0.9996722936630248,0.9984423965215682,0.9997655302286148,256467.0,QLearningAgent,,0.99,,,,0.0601575,0.410381,0.0,,,,epsilon_greedy,,0.0010887,,True,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,0.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c54,10,0.9027204006910324,0.20573978094287917,0.06506063130836029,0.4406469166278839,0.9991887807846068,0.9986468255519867,0.9979800432920457,0.9991294592618942,459509.0,QLearningAgent,,0.99,,,,0.0989117,0.797245,0.0,,,,epsilon_greedy,,0.00620214,,True,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,4.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c78,10,0.8999783813953399,0.3162201700389107,0.09999759794086935,0.0,0.9999819993972778,0.9999759793281556,0.9999714642763138,0.9999759793281556,,RMaxAgent,1e-06,0.99,,,,,,,1.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,9.0,0.0,1000000.0,1.0,True,0.0
BMFRmaxAgent,sweep_c70,10,0.8971466898918152,0.2257965598198641,0.07140314168612293,0.2614720463752746,0.999028742313385,0.9806069433689117,0.9262546449899675,0.9900326132774354,,BMFRmaxAgent,,0.99,,,,,,,64.0,,,,0.01,0.00402776,,,512.0,ReplayBuffer,,0.0,0.0,100.0,256.0,1.0,9.0,0.0,1000000.0,14.0,True,2048.0
QLearningAgent,sweep_c41,10,0.8904810398817062,0.22605339881087347,0.07148436130647584,0.4093524515628814,0.9987528324127196,0.9967010319232942,0.9939667880535127,0.9984101355075836,482549.0,QLearningAgent,,0.99,,,,0.173105,0.812119,0.0,,,,epsilon_greedy,,0.00271782,,True,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,4.0,0.0,1000000.0,1.0,True,0.0
BMFRmaxAgent,sweep_c28,10,0.8880734026432038,0.15736589588442962,0.04976346570277149,0.5283077359199524,0.9983495473861694,0.9795485734939575,0.8411533534526825,0.9905275106430054,,BMFRmaxAgent,,0.99,,,,,,,6.0,,,,0.01,0.0324272,,,1024.0,ReplayBuffer,,0.0,0.0,100.0,32.0,1.0,2.0,0.0,1000000.0,45.0,True,128.0
QLearningAgent,sweep_c77,10,0.8779513761401176,0.2837459380718912,0.0897283441128262,0.1219396442174911,0.9998868107795716,0.9997038543224335,0.9839348793029785,0.9998488277196884,79337.0,QLearningAgent,,0.99,,,,0.0250187,0.324966,0.0,,,,epsilon_greedy,,0.13112,,True,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,1.0,0.0,1000000.0,1.0,True,0.0
DQNAgent,sweep_c55,10,0.8776664495468139,0.04644457814555104,0.014687065190562057,0.7927378416061401,0.9297538995742798,0.8918706774711609,0.8550542593002319,0.907711088657379,,DQNAgent,,0.99,24404.0,0.0858145,0.549588,,,,,8.96165e-06,7.34386,,,,64.0,,131072.0,FlatteningReplayBuffer,"(5, 5, 3)",0.0,0.0,100.0,128.0,1.0,0.0,0.0,1000000.0,15.0,True,4.0
BMFRmaxAgent,sweep_c78,10,0.8601221665041521,0.31489383863283893,0.09957817512332931,0.0030941211152821,0.9982567429542542,0.988120049238205,0.9743143171072006,0.9922353625297546,,BMFRmaxAgent,,0.99,,,,,,,91.0,,,,0.01,0.00764094,,,512.0,ReplayBuffer,,0.0,0.0,100.0,32.0,1.0,1.0,0.0,1000000.0,6.0,True,512.0
QLearningAgent,sweep_c24,10,0.8539104461669922,0.28759234519383997,0.09094468484419131,0.2898525595664978,0.9918012619018556,0.9893105924129486,0.9888849854469299,0.991278275847435,470258.0,QLearningAgent,,0.99,,,,0.179802,0.86814,0.0,,,,epsilon_greedy,,0.0012663,,True,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,0.0,0.0,1000000.0,1.0,True,0.0
BMFRmaxAgent,sweep_c29,10,0.8531852433981839,0.31275833487867255,0.0989028695418287,0.0003000000142492,0.9997166395187378,0.9843176007270812,0.9275926649570465,0.9993825554847716,,BMFRmaxAgent,,0.99,,,,,,,46.0,,,,0.01,0.0039634,,,2048.0,ReplayBuffer,,0.0,0.0,100.0,2048.0,1.0,4.0,0.0,1000000.0,37.0,True,8.0
BMFRmaxAgent,sweep_c15,10,0.8490357549744658,0.30293344097899244,0.0957959652925804,0.0006997900782153,0.9945756196975708,0.955269694328308,0.8954196125268936,0.9861298054456711,,BMFRmaxAgent,,0.99,,,,,,,97.0,,,,0.01,0.00185983,,,128.0,ReplayBuffer,,0.0,0.0,100.0,64.0,1.0,7.0,0.0,1000000.0,3.0,True,4.0
BMFRmaxAgent,sweep_c24,10,0.8480190426111222,0.2016786187370586,0.06377637905658164,0.3175574839115143,0.9768320918083192,0.924502432346344,0.8223824799060822,0.9558616429567338,,BMFRmaxAgent,,0.99,,,,,,,15.0,,,,0.01,0.012895,,,64.0,ReplayBuffer,,0.0,0.0,100.0,16.0,1.0,5.0,0.0,1000000.0,13.0,True,8.0
QLearningAgent,sweep_c10,10,0.8469353437423706,0.05372288838530739,0.016988668978057682,0.7492599487304688,0.9024553298950196,0.8656719326972961,0.8067691475152969,0.891511470079422,412591.0,QLearningAgent,,0.99,,,,0.111977,0.888064,0.0,,,,epsilon_greedy,,0.000236095,,True,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,4.0,0.0,1000000.0,1.0,True,0.0
